mean,std
feature_intelligence1,-0.0025358960515367724,0.001902926858957411
feature_intelligence2,0.0059024303448283275,0.0016820532447714021
feature_intelligence3,0.006692427166055841,0.0016737034992819434
feature_intelligence4,0.002055882895983719,0.0007156647171978313
feature_intelligence5,-0.0027947039126954305,0.0030571715191202863
feature_intelligence6,0.00256657099878068,0.0026060634085974766
feature_intelligence7,0.0007349251924376252,0.003036554994220277
feature_intelligence8,0.002001281791833934,0.002428798909893013
feature_intelligence9,0.0023642416710820575,0.0019710269616550627
feature_intelligence10,0.0011006866665239537,0.0020305272783616417
feature_intelligence11,0.002599912511666017,0.00030641804404583353
feature_intelligence12,0.0007425787232345082,0.0027090576560227305
feature_charisma1,0.005537112419997612,0.0024030003148099474
feature_charisma2,0.0012646060832274056,0.0021407519869635835
feature_charisma3,0.0041238937606764125,0.00148424858030085
feature_charisma4,-0.0027275155645667313,0.0020034673533373287
feature_charisma5,0.0075992705497666384,0.0021487610621981294
feature_charisma6,0.009150414746646485,0.001989816443727081
feature_charisma7,0.008139245925947277,0.002163680930147158
feature_charisma8,0.011012436749268306,0.003582353506945659
feature_charisma9,0.008116941255303833,0.0011931727077896795
feature_charisma10,0.006079545358527923,0.0017689225518092932
feature_charisma11,0.007907285119771144,0.0013214868408877158
feature_charisma12,0.0020536001560975767,0.003309628050378355
feature_charisma13,0.00483426152344712,0.0017478903410961077
feature_charisma14,0.0031430229539562136,0.003519823542706819
feature_charisma15,0.00937390585236587,0.003674730962321516
feature_charisma16,0.00802311311607924,0.004035986593703704
feature_charisma17,0.00018620442600235983,0.002625978692773074
feature_charisma18,0.004867565131977601,0.0028561476804128227
feature_charisma19,0.007493212971596419,0.002552123480587046
feature_charisma20,0.0004947007946085036,0.0016502737510206184
feature_charisma21,0.0038815122217488196,0.0009336339756186444
feature_charisma22,-0.0017001604957936744,0.0049313090443684066
feature_charisma23,0.0021106610510814,0.0012152721607520838
feature_charisma24,0.0015614427224462076,0.0029569192989381795
feature_charisma25,-0.005666581001409975,0.0035244034656085844
feature_charisma26,0.005943698308052711,0.00206067090776089
feature_charisma27,0.0013453889952184086,0.0014080191548936202
feature_charisma28,0.0020422764061822376,0.0020365206394828772
feature_charisma29,0.007680855901642905,0.0011225930589976322
feature_charisma30,-0.002586104290752688,0.0012168884556336122
feature_charisma31,0.0007335818501556839,0.0026254152366772423
feature_charisma32,0.0030556603417158045,0.0010216423907342335
feature_charisma33,0.005285749584383504,0.003986555342313483
feature_charisma34,0.0028936810781403925,0.0022837267644228174
feature_charisma35,0.0070322865298285495,0.004374463994274359
feature_charisma36,0.004223369493549366,0.0011094101284652316
feature_charisma37,0.00559377038559602,0.002455047065146637
feature_charisma38,-0.0026731355632692248,0.0012846183982912606
feature_charisma39,0.0014039722509271639,0.002152751090619453
feature_charisma40,0.0033221359549769347,0.003321846624777388
feature_charisma41,0.005508294255120899,0.001709866015029655
feature_charisma42,0.005445525907830264,0.002125152655617749
feature_charisma43,0.0029959023196357588,0.0006883076111898087
feature_charisma44,0.00205086611232744,0.0007267220963627815
feature_charisma45,0.0034561652046039655,0.001933859459018317
feature_charisma46,0.00749715132915226,0.0017450191706719336
feature_charisma47,0.0005329389120387544,0.006762540252096082
feature_charisma48,0.0008372399013154376,0.001516641885918796
feature_charisma49,0.005749238239492238,0.001150591083515021
feature_charisma50,0.0044798976724099064,0.0018428285202155387
feature_charisma51,0.0018045430971518194,0.0026745194609970307
feature_charisma52,0.007983032885025883,0.0020948338598332393
feature_charisma53,0.004263855066594411,0.001196623782023849
feature_charisma54,0.00936867291069669,0.0014185330125768938
feature_charisma55,0.004456091198129287,0.002010850164073624
feature_charisma56,0.00044748976612655306,0.002248357499611524
feature_charisma57,0.00639599675916958,0.00122950448754925
feature_charisma58,0.00830741812397016,0.0011808683057048688
feature_charisma59,0.005439697921226886,0.0018885260640573553
feature_charisma60,-0.0013536538512039168,0.004457944272148879
feature_charisma61,0.004091520753869689,0.0032032512813052264
feature_charisma62,0.006714768477236741,0.001429778220445094
feature_charisma63,0.00687972883815933,0.001977970134921884
feature_charisma64,0.0007788968912802637,0.002089511299383811
feature_charisma65,-0.004268292713524744,0.004212767202723882
feature_charisma66,0.006568252930628156,0.0019653654303629477
feature_charisma67,0.006055934449713194,0.0023120450493676345
feature_charisma68,0.0035293826661678364,0.0010298073081737667
feature_charisma69,0.008450044642090192,0.0017379173583937791
feature_charisma70,0.0032373250709117818,0.0013218719292339782
feature_charisma71,0.006123983305098761,0.0018320691995939923
feature_charisma72,0.0052837122438525366,0.0033444874941922563
feature_charisma73,-0.004552532595437161,0.0035994889491663086
feature_charisma74,0.003868531154152101,0.0005116322718335608
feature_charisma75,0.008355987790266157,0.0014690809056664813
feature_charisma76,0.0036907596813493355,0.003607469664755756
feature_charisma77,0.003345353023291429,0.0005750312523762708
feature_charisma78,0.006133399484861124,0.001347308423134781
feature_charisma79,0.005851894325649606,0.0021913301300098835
feature_charisma80,0.001473504109341419,0.001696550537436906
feature_charisma81,0.0035972341290259587,0.0036246330782539306
feature_charisma82,0.001980897215863796,0.0015819716971103254
feature_charisma83,0.004341699195548524,0.001777715864647072
feature_charisma84,0.0033818478439054276,0.0007979321108582567
feature_charisma85,0.003228974142829221,0.0018475525511311979
feature_charisma86,0.003227870973866618,0.000650424782124335
feature_strength1,0.008025524595139439,0.000736740632398199
feature_strength2,0.001310466761365163,0.0022792463659137394
feature_strength3,0.00488275421410105,0.0006465956967626215
feature_strength4,0.009041132190568981,0.001898214076616068
feature_strength5,0.0008957498628239576,0.0038014081116358304
feature_strength6,-0.003505301823161223,0.0014443835112523025
feature_strength7,0.004653302272600965,0.0010302290563503544
feature_strength8,0.0013748775152766346,0.0025322723096498417
feature_strength9,0.007297349238875197,0.00125189389776758
feature_strength10,-0.0008180758441354,0.002615259674131672
feature_strength11,0.007639665922076909,0.0011641503967579684
feature_strength12,0.004355917255151899,0.0005296868666995561
feature_strength13,-0.0014931401758021031,0.0018979771504069225
feature_strength14,0.007704336710640622,0.002957965164035122
feature_strength15,0.0010170930456819011,0.0027961947750143276
feature_strength16,0.00033880360700140247,0.001909474131098003
feature_strength17,-0.004209443428560144,0.001067013252206666
feature_strength18,0.0017612459290710634,0.0007426403331550406
feature_strength19,0.0038101096170293594,0.0018631736273929367
feature_strength20,-0.0038749819205813997,0.004792935152419952
feature_strength21,0.004925706560431748,0.0023885710551802028
feature_strength22,0.009069696500049212,0.001314415293269623
feature_strength23,0.000462517952237693,0.001928781489196786
feature_strength24,-0.00024200763172237163,0.0016047325296355643
feature_strength25,0.001447218426557162,0.0011845611130204443
feature_strength26,0.004030342422819526,0.0017819668858862939
feature_strength27,-1.204301302557588e-05,0.003031860987795706
feature_strength28,0.002752194009430724,0.00236125135883539
feature_strength29,-0.0011807726247977906,0.0012931708942974319
feature_strength30,0.003538972133742767,0.0008903611883246096
feature_strength31,0.0022645624160015348,0.0007675310400353629
feature_strength32,0.0036892347511839362,0.003789269321288932
feature_strength33,0.006144667537800177,0.0026396876115622925
feature_strength34,0.009102330017771425,0.0029558960781954973
feature_strength35,0.005618734853361042,0.0015116031528005275
feature_strength36,-0.0043002660492189575,0.002414344533769872
feature_strength37,0.0017315911073166157,0.0005976426794196913
feature_strength38,-0.0036969840288599296,0.004139164497400634
feature_dexterity1,0.0006160884212949383,0.0022592120889489945
feature_dexterity2,0.001018997722222681,0.0005877764121781081
feature_dexterity3,0.00869432562199042,0.0027452525390300755
feature_dexterity4,0.005197460685145821,0.005220298454750127
feature_dexterity5,0.005721886991752726,0.0012300813010400536
feature_dexterity6,0.003970429799626936,0.0052277339829812286
