feature_intelligence1,feature_intelligence2,feature_intelligence3,feature_intelligence4,feature_intelligence5,feature_intelligence6,feature_intelligence7,feature_intelligence8,feature_intelligence9,feature_intelligence10,feature_intelligence11,feature_intelligence12,feature_charisma1,feature_charisma2,feature_charisma3,feature_charisma4,feature_charisma5,feature_charisma6,feature_charisma7,feature_charisma8,feature_charisma9,feature_charisma10,feature_charisma11,feature_charisma12,feature_charisma13,feature_charisma14,feature_charisma15,feature_charisma16,feature_charisma17,feature_charisma18,feature_charisma19,feature_charisma20,feature_charisma21,feature_charisma22,feature_charisma23,feature_charisma24,feature_charisma25,feature_charisma26,feature_charisma27,feature_charisma28,feature_charisma29,feature_charisma30,feature_charisma31,feature_charisma32,feature_charisma33,feature_charisma34,feature_charisma35,feature_charisma36,feature_charisma37,feature_charisma38,feature_charisma39,feature_charisma40,feature_charisma41,feature_charisma42,feature_charisma43,feature_charisma44,feature_charisma45,feature_charisma46,feature_charisma47,feature_charisma48,feature_charisma49,feature_charisma50,feature_charisma51,feature_charisma52,feature_charisma53,feature_charisma54,feature_charisma55,feature_charisma56,feature_charisma57,feature_charisma58,feature_charisma59,feature_charisma60,feature_charisma61,feature_charisma62,feature_charisma63,feature_charisma64,feature_charisma65,feature_charisma66,feature_charisma67,feature_charisma68,feature_charisma69,feature_charisma70,feature_charisma71,feature_charisma72,feature_charisma73,feature_charisma74,feature_charisma75,feature_charisma76,feature_charisma77,feature_charisma78,feature_charisma79,feature_charisma80,feature_charisma81,feature_charisma82,feature_charisma83,feature_charisma84,feature_charisma85,feature_charisma86,feature_strength1,feature_strength2,feature_strength3,feature_strength4,feature_strength5,feature_strength6,feature_strength7,feature_strength8,feature_strength9,feature_strength10,feature_strength11,feature_strength12,feature_strength13,feature_strength14,feature_strength15,feature_strength16,feature_strength17,feature_strength18,feature_strength19,feature_strength20,feature_strength21,feature_strength22,feature_strength23,feature_strength24,feature_strength25,feature_strength26,feature_strength27,feature_strength28,feature_strength29,feature_strength30,feature_strength31,feature_strength32,feature_strength33,feature_strength34,feature_strength35,feature_strength36,feature_strength37,feature_strength38,feature_dexterity1,feature_dexterity2,feature_dexterity3,feature_dexterity4,feature_dexterity5,feature_dexterity6,feature_dexterity7,feature_dexterity8,feature_dexterity9,feature_dexterity10,feature_dexterity11,feature_dexterity12,feature_dexterity13,feature_dexterity14,feature_constitution1,feature_constitution2,feature_constitution3,feature_constitution4,feature_constitution5,feature_constitution6,feature_constitution7,feature_constitution8,feature_constitution9,feature_constitution10,feature_constitution11,feature_constitution12,feature_constitution13,feature_constitution14,feature_constitution15,feature_constitution16,feature_constitution17,feature_constitution18,feature_constitution19,feature_constitution20,feature_constitution21,feature_constitution22,feature_constitution23,feature_constitution24,feature_constitution25,feature_constitution26,feature_constitution27,feature_constitution28,feature_constitution29,feature_constitution30,feature_constitution31,feature_constitution32,feature_constitution33,feature_constitution34,feature_constitution35,feature_constitution36,feature_constitution37,feature_constitution38,feature_constitution39,feature_constitution40,feature_constitution41,feature_constitution42,feature_constitution43,feature_constitution44,feature_constitution45,feature_constitution46,feature_constitution47,feature_constitution48,feature_constitution49,feature_constitution50,feature_constitution51,feature_constitution52,feature_constitution53,feature_constitution54,feature_constitution55,feature_constitution56,feature_constitution57,feature_constitution58,feature_constitution59,feature_constitution60,feature_constitution61,feature_constitution62,feature_constitution63,feature_constitution64,feature_constitution65,feature_constitution66,feature_constitution67,feature_constitution68,feature_constitution69,feature_constitution70,feature_constitution71,feature_constitution72,feature_constitution73,feature_constitution74,feature_constitution75,feature_constitution76,feature_constitution77,feature_constitution78,feature_constitution79,feature_constitution80,feature_constitution81,feature_constitution82,feature_constitution83,feature_constitution84,feature_constitution85,feature_constitution86,feature_constitution87,feature_constitution88,feature_constitution89,feature_constitution90,feature_constitution91,feature_constitution92,feature_constitution93,feature_constitution94,feature_constitution95,feature_constitution96,feature_constitution97,feature_constitution98,feature_constitution99,feature_constitution100,feature_constitution101,feature_constitution102,feature_constitution103,feature_constitution104,feature_constitution105,feature_constitution106,feature_constitution107,feature_constitution108,feature_constitution109,feature_constitution110,feature_constitution111,feature_constitution112,feature_constitution113,feature_constitution114,feature_wisdom1,feature_wisdom2,feature_wisdom3,feature_wisdom4,feature_wisdom5,feature_wisdom6,feature_wisdom7,feature_wisdom8,feature_wisdom9,feature_wisdom10,feature_wisdom11,feature_wisdom12,feature_wisdom13,feature_wisdom14,feature_wisdom15,feature_wisdom16,feature_wisdom17,feature_wisdom18,feature_wisdom19,feature_wisdom20,feature_wisdom21,feature_wisdom22,feature_wisdom23,feature_wisdom24,feature_wisdom25,feature_wisdom26,feature_wisdom27,feature_wisdom28,feature_wisdom29,feature_wisdom30,feature_wisdom31,feature_wisdom32,feature_wisdom33,feature_wisdom34,feature_wisdom35,feature_wisdom36,feature_wisdom37,feature_wisdom38,feature_wisdom39,feature_wisdom40,feature_wisdom41,feature_wisdom42,feature_wisdom43,feature_wisdom44,feature_wisdom45,feature_wisdom46
1,-0.0037559239032309427,0.002023139390562109,0.0027920792051208503,-0.003097786180006199,0.001421070195482257,-0.004671042380453211,-0.00472110356629684,-0.004579597280978769,0.0031438424709823685,0.002838802978574931,-0.0019089998868385563,0.0012395149614892274,0.00427322282361552,0.0011934586705130614,-0.0011580820991835116,0.00516831682650027,-0.006788964282879333,4.336808689942018e-18,-0.0021900100100410262,-0.0018455890514365667,-0.008177327836943749,-0.001878963175332371,-0.0004105017239180841,0.005486705968466003,0.005576148620506732,0.0008937590379289578,-0.002795416617510437,-0.00492468572206111,0.003450884410823505,0.0053685615698749675,0.004940037819053181,0.0019710757572846994,0.008681944590247896,-0.0023829124461586144,0.0020444988298553637,0.001947046388079729,-0.0015619089983224255,-0.0019023250620593818,-0.0008937590379289495,0.008296807200490607,0.0021172544199482037,0.0073015908259184414,0.002127934139594891,0.0011634219590068388,0.00316319946284193,0.0001868950938163199,-0.004013572139706399,0.007147402373519983,0.009398820771529225,0.006453220596487827,0.001151407274404324,0.006869062180229181,-0.005637557008474951,-0.0021032372879119885,0.005495383240678851,-0.0015305373218604335,-0.0025631327151958185,0.00031304928214241027,-0.0023215040581903643,0.0014838135484063191,0.0009144509947443248,0.004873957053739553,6.74157302694779e-05,-0.0006167538095939822,0.008019134489677733,0.001314940481493658,-0.0007589275773900173,-0.004849260202056643,-0.002316831680844957,0.0018215596822316101,-0.008396929572177941,-0.0036124151704791004,0.00801579707728816,-0.000537990877199932,0.0025184113891754713,0.0035817109764949596,-0.0047651574098392935,0.001688063186648511,-0.0014584492142455246,-0.0012328401367100675,-0.008175992871987857,0.004391367222206576,0.00018489264638260486,-0.001239514961489236,1.0408340855860843e-17,-0.0007709422619924747,-1.2793585635328952e-17,0.006122149287441675,-0.00010279230159899923,-0.0021312715519844344,-0.006362442979491276,0.004594949377970843,0.007177439085026202,-0.0010960062287373624,-0.003061742126198752,0.002076537988795365,0.003918122145364435,0.0005166314379066467,0.0016266547986802642,0.0008830793182822982,0.0014798086535388402,0.0015031705402658493,0.002722661027417625,-0.0009665146280217508,-0.0007789520517275019,0.0003083769047970003,-0.0024169540525322865,0.006849037705891729,0.004548893086994625,1.3444106938820255e-17,0.0028107687145025005,0.0038260095634120236,0.003615085100390762,-0.001271554120429173,0.0003063744573632448,0.001768828566476286,2.6020852139652106e-18,-0.006125486699831234,0.003946823891914822,-0.0021659806408360297,-0.0011667593713964343,0.001644009343106075,0.003217933026030982,-0.003653799084109864,0.005437312265100289,0.0032746690366538163,0.0017447991972712757,-0.001272889085385007,0.0003237290017890516,6.207587044614331e-05,-0.0025971743215695182,0.005235065074291844,-2.6699299116592426e-06,0.005261764373408452,0.00020424963824215714,-0.007062632098824691,0.0031538547081511013,0.0029622872369893458,0.00631104682869181,-5.0061185843637036e-05,0.005243074864026878,0.003632439644816559,0.0004472132602034379,0.0040663032554616695,0.0037439092186284766,0.0049694070480814645,0.003693848032784771,0.006101457330626281,0.004659695178328652,0.007583935914076766,-0.0010539548326287096,0.0001722104793022275,-0.007284903763970577,-0.0037358994288934806,-0.0030236956249575404,-0.0003364111688694639,-0.00035109578338360196,0.005883858042825832,0.004499499383628893,-0.0025584603378504094,0.002292802311640016,-0.0054746912838635475,-4.6723773454087486e-05,0.002499054397315917,-0.001903660027015218,0.0008810768708485666,0.006124819217353326,-0.0064398709469294935,0.0011927911880351312,-0.004437423513182718,0.0017714984963879306,-0.00475247524275892,-0.010028924230681545,-0.004752475242758899,-0.005878518183002477,-0.0034281900065743984,0.0,0.00017221047930222368,-0.006449215701620291,0.004661030143284443,1.1926223897340549e-18,-0.005558126593602969,0.004289909885563423,-0.00028434753559201855,-0.001559906550888699,0.000897763932796454,-0.0027713872483054597,-0.0014070530634460593,-0.006107464672927519,0.001272221602907098,-0.0039094448731515005,0.0012909111122887066,-0.003847369002705374,-0.0011146957381190023,-0.001338969850698665,-0.007772165972849,-0.0009358104340376049,-0.0036931805503068703,-0.003056402266375425,-0.007067304476170107,0.004116364441305354,-0.0028194459867154032,0.0021532984737556472,-0.0006881744347309784,-0.00015151852248684698,-0.0055387696017434596,-0.0063083768987800895,0.002685282008654373,0.0029375903853064676,0.0005686950711840761,2.669929911665748e-06,-0.0021366114118077286,-0.0047017465744373065,-0.0034562242706468564,-0.007310268098131373,-0.002719991097505956,1.067971964665692e-05,0.0016693736772668468,-0.0013002558669795417,0.00027099788603373275,0.002991656466017626,-0.006360440532057532,-0.0003751251525885525,-0.002975636886547636,-0.005703637773788579,0.006992546438643596,-0.0027560351513134084,-0.0015792635427482361,0.00043319612816720716,-0.0007796195342053996,0.0008376905097840382,-0.0026098564886499025,-0.0032733340716979975,-0.00336344420621661,-0.004165758144671097,-0.012357103113651041,6.941817770321403e-05,-0.004392034704684494,0.00682167092429721,-0.004466792742211036,-0.0058658360159220616,-0.004689731889834858,-0.0015652464107120375,-0.012741573020930402,-1.214306433183765e-17,-0.0002970297026724301,-0.006262988090281869,-0.004260540656535139,-0.004599621755316231,-0.003446879515956014,-0.004100344861835366,-0.004410724214066113,-0.006939147840410324,0.0009411502938609607,-0.0017801757686008255,-0.007419735224509581,-0.005731672037861051,-0.0013276226485740839,-0.0013055957268028762,-0.005505395477847685,-1.360673726469308e-17,-0.009494270765871136,-0.002429636219612702,-0.00026098564886496613,-0.00022694404249130364,-0.0025364334160792174,9.974659986866641e-18,-0.004769162304706788,0.0024149516050985392,0.004123706748562404,-0.00029102236037119224,-0.002872844584948641,0.006246301028333984,0.006325063960727982,0.0036624763563227747,-0.0035897207662299764,1.734723475976807e-17,4.1383913630744715e-05,-0.0026178662783848915,-0.00461564133478614,-0.002581822224577448,0.0009878740673150508,0.006955834902358259,-0.0016887306691264169,-0.0012688841905175259,0.00649727444003019,0.004473467566990189,0.0029215708058364584,0.003243297360191799,-0.0035963955910091223,-0.0018856380001115274,-0.0003978195568376903,-4.336808689942018e-18,-0.005652909105467008,-0.002141951271631094,0.0062229391416069035,0.004302592052643751,0.0021025698054340826,9.100733743537016e-18,-7.589415207398531e-18,-0.0038767382317336785,-0.003936144172268171,-0.002805428854679168,0.0011393925898018856,0.0010072310591746226,0.00026699299116622523,0.0006968517069438516,-3.469446951953614e-18,-0.006020024468320596,-0.0011874513282117954
2,-0.0022410099087667792,0.004559177244456956,0.003272990493867485,-3.9956524656762e-05,1.0299920638612292e-17,-0.0009582676861649604,-2.75562239010832e-06,-0.003582998012756241,0.002019871211959451,0.003390104445447663,-0.001827666550248486,-0.00014604798667648428,0.005027633050777705,0.002937493467870103,0.0007075060486638543,-0.002654353267285076,-0.004673535573647004,-0.0010815817881229348,-0.0018283554558460105,-0.005059322708264119,-0.010828218181984643,0.0012710308274437659,0.002331256542043258,0.004650112783330974,0.00397911873133628,0.0006399933001058431,-0.005409286751809593,0.0009093553887402628,-0.0036277768765956737,0.0021121845620285535,0.0041761457322299946,-1.6046192152785466e-17,-0.006218750828907996,0.0012668973938585828,-3.903127820947816e-18,0.0034541726660179857,-0.0021004731668705506,0.0022623659822902167,0.0010319805851006936,-0.00320478883971197,-0.00031689657486405273,-0.0011883621557401344,0.002951271579820742,0.002588218329922145,0.0036511996669117176,-0.00012813644114068547,0.00036994230587388325,-0.005313528873752901,0.004887785214479051,6.269040937527826e-05,-0.0007736409860267992,-0.0011036267672438693,0.0007550405348934518,-1.4880674817363548e-17,0.006352398514828869,0.006194639132994416,2.5153490401663703e-17,0.006049280051915462,-0.0040052971440423975,0.0012214296244215956,0.00038303151222696705,0.0026943097919418443,6.751274855799471e-05,0.0033287918472674084,-0.0036904672859709962,0.0002604063158665199,-0.00016947077699248393,0.0009114221055328553,-0.004324260435699074,0.004628756709807533,0.001684374185962111,0.003091119416119387,-0.00070061699268851,0.00432081590771137,0.0011656282710216462,0.003591953785524099,1.1022489560484454e-05,0.0042305692744348845,0.004183034788205295,0.0017539536513126938,-0.01065943631058968,0.0051695476038690034,-3.7200902266664414e-05,-0.0006055480202293313,0.00034720842115537175,0.00756005002729989,0.00037820917304427163,0.0017794431584213215,4.8912297424653396e-05,0.001992314988058214,-0.003570597712000665,0.005554645832888529,0.004876762724918538,0.0012496747539203542,-0.005802651847999538,0.000845287168169952,0.0017711762912509758,0.0020122932503866386,6.337931497279927e-05,0.0007825967587946803,-4.7534486229596634e-05,-0.001281364411406782,-0.005224660051671423,-0.00021562745202705763,0.0003093186132912115,0.000166026249004839,-0.0039219395667412435,-0.0012696530162487338,-0.0001605150042245868,0.0006530825064589418,-0.005822630110327916,-0.0034114605189711385,-4.340105264443719e-05,-5.511244780239191e-06,-0.0007488403845156925,0.0005339018380861513,-0.0003706312114713635,-0.0038075812375511324,-0.0017064191650830833,-0.004303593267773149,-0.0011401387639129795,-0.0033549702599736213,-0.008049861907144094,0.0019310023898780199,0.00016258172101717974,-0.001220051813226524,-0.004760337678935848,0.0010857152217080973,-0.01060432386278725,0.0007329955557724486,0.0016712849796090357,-0.0016506178116831426,-1.214306433183765e-17,-0.0003368748371924469,0.002196919950524812,-0.003953629224227602,0.004001852616054766,0.005618714053458852,0.003799314370380804,-0.0020377827574952767,0.0030490961746700556,0.003879916325291853,-0.0024800601511098877,0.00320616665090704,0.004160300903486808,0.0031021419056799296,0.003932273150704189,-0.0018545338685521974,0.0022802775278259937,-0.0024959049798530773,-0.0012207407188240746,-0.0020136710615817188,-0.003176543710213217,0.00253241697652214,5.51124478024136e-06,-0.003494818096272303,-0.0021790084049889934,-0.001624439398976947,0.00047396705110102234,-0.0007522849125033261,0.0010430030746611937,-0.001963380952961979,-0.004349061037210118,0.0050131660332295575,-0.0001233141019579831,-0.0002879625397677189,-2.755622390128269e-06,-0.0012965203345524472,0.0008838658816316567,-0.002015737778374313,-3.3393426912553537e-17,4.960120302219522e-05,-0.0039942746544819226,-0.0028520691737763393,-0.0009479341022020048,-0.002113562373223613,-0.0009479341022019926,0.00016464843780980565,-0.0025909739523123226,0.0012055847956784285,0.004435863142499042,-0.001233141019579647,0.00031827438605910516,0.0018035548543349073,0.0016678404516213968,0.0030670077202058846,-2.755622390106585e-06,0.0016788629411818466,-0.0018807122812582837,0.0010492032250389643,0.0013406102927943937,0.002859647135349166,-0.0020308937015199417,-0.0013950338349992932,0.0028300241946553582,-0.003714578981884528,0.0032447453643687577,-0.0020322715127150393,0.0030249844787564803,-0.002608196592250551,0.005478866217160185,0.0020205601175569765,0.007952037312294769,0.002099784261273007,-0.0003671866834837902,-0.0012365855475673128,-0.0008266867170366315,-8.266867170384374e-06,0.0009052219551551133,0.0013433659151845141,0.004030786651151055,-0.0021383629747347595,0.0021486965586977012,0.0038144702935264813,-7.806255641895632e-18,-0.005026944145180186,-0.0003113853300838066,-0.0006916612199206352,0.0013302767088314406,0.00019427137850360193,0.008853814739462215,0.001742931161752205,-0.0021831418385742166,-0.0003568530995207912,0.0003547863827282221,-5.637851296924623e-18,-0.002641952966529564,0.00021700526322210095,-0.0022437655311568806,-0.003587131446341405,1.5612511283791264e-17,-0.0029188930167367948,2.2551405187698492e-17,-0.0036587776284845823,-0.00214318531391745,-0.0003871649458121423,0.0020653389813964675,-5.511244780234421e-06,-0.0007509071013082694,-0.0009706679869204825,0.0003196521972541698,0.0035182408865883814,-0.004168567770657168,-0.0009520675357871742,0.0019496028410113768,0.004001163710457237,-0.003811714671136321,0.0016554401508658695,0.006091303293364839,5.511244780243962e-06,5.580135339996995e-05,-0.0002900292565603795,0.002379479933870419,0.002949204863028146,-1.214306433183765e-17,-0.00020253824567397286,-0.0032537011371366366,0.003118675640020694,0.0009844460988711213,0.0014432572268264143,-0.001723641805021341,-0.0028775586808849445,0.0003348081203998401,0.0006579048456416575,0.0035719755231957175,-0.0029237153559195234,0.00039267619059240363,-0.00029002925656032753,-0.00018393779454063848,0.0011318718967426311,-0.0025944184802999034,-0.003536152432124134,0.005393441923066417,0.00024869492070853745,-0.000525634970915791,-0.00274735552295168,-0.003247500986758859,0.0023553682379568626,-0.0008811102592415354,-0.0014852804682758064,0.0025241501093518012,-0.0010994933336587118,5.855697579009887e-05,0.0015927497414905557,0.0006262151881552712,0.002769400502072663,-0.003319836074499597,0.0003623643443010456,-0.0038868053812671777,-0.0011911177781302844,-0.0019702700089372603,1.734723475976807e-18,0.0030862970769367296,-1.734723475976807e-17,-0.0007247286886020747,-0.0035416636769043733,2.7556223900996463e-06,0.0012193629076290256,0.0005435465164515887,0.001054025564221692,-0.0021480076531001525,-0.0007846634755872427,-0.0009816904764809748,0.002113562373223611,-2.755622390113524e-06,0.0002707398998295328,0.0006923501255181857,0.0021052955060532653,-4.753448622960802e-05,-0.0008170420386711917
3,-0.002659232711863616,-0.0020369854544722236,-0.0030241348681069626,-0.00025404580497956483,-0.0010696318178488777,-4.487042789248167e-05,0.0011013050610670875,-0.0002553655234469416,0.0019670403756986247,0.0018951157192238968,-0.002615682002438547,-0.0012233790193040082,0.00042165005034265103,0.0026618721487985213,-0.00031871200988340255,0.0006796550107244208,0.0018324290920212014,-1.3010426069826053e-18,0.0018931361415227745,-0.0048044350806647936,-0.005881325350084503,0.0024850298741633907,-0.0002652634119526757,-0.0057500133625756,-0.0058509718253336625,-0.0008472592560875986,-0.003973672305420027,-0.0017750213386881382,0.0006763557145558772,-0.0016773621720986096,0.0017545657024430165,0.0016542670989186442,-0.0013375346667363498,-0.0003008958105731518,0.001975618545736914,0.0019914551673460117,0.0009449184226771046,-0.0005912338734068963,-0.0021762157527856728,0.0011501346443618709,0.00037084088934672636,-0.004492981522352266,1.6263032587282567e-18,0.00035698384543874967,-5.212887946332706e-05,2.211772431870429e-17,-0.0032597046145425336,-0.0027126813097943896,-0.0016470086473478092,-0.0046718033746884526,0.0030973792430491164,0.003003679231861865,-0.0018555241652010983,-0.0002118148140219083,0.0012273381747063068,-1.734723475976807e-18,-0.0008901501062788925,0.003925502581358976,-0.0002890183443663265,-4.948944252849063e-05,-6.26866272027452e-05,-0.005787625338897259,-5.278873869691506e-06,0.0006017916211463088,-0.0013065212827518616,0.002153120679605741,-0.00029825637363832145,-0.0036378039554601227,-0.0060291338184362275,-0.0017717220425195607,-0.0035652194397516705,0.000905326868654314,0.004676422389324423,2.6020852139652106e-18,-0.0035289271818974635,4.4210568658788066e-05,-0.00393935962526697,0.0034880159094072515,-2.7972416050126014e-17,-0.0009600951850525386,-0.0047516463419677475,-0.00027516130045836625,0.0002870387666651774,0.000896088839382336,-0.001076890269419711,2.3754932413685287e-05,-0.00016628452689567991,-0.00021247467325560647,-0.0013903234054334287,0.0029904820471876002,0.0016364508996083993,-0.003803428623122062,-0.000769395866509431,-4.355070942505066e-05,-0.006295716948856271,-0.0003035352475080138,-0.0022910312594517264,5.4108457164464573e-05,0.0021089101109469308,0.004731850564956345,-0.002653953837993911,1.649648084283209e-05,0.0023207249249688304,0.002280473511712314,9.107298248878237e-18,0.0024922883257342404,0.00033784792766110815,-0.001202263523825211,-0.0008558374261258154,-0.002015210099759697,0.0018970952969250554,0.0008037085466625271,-0.00180141570803663,-0.001254392403288545,0.0007753345996128324,0.00022633171716357134,-0.001117141682676218,-0.0004216500503426441,-0.002287731963283182,0.00030155566980686645,-0.0017195931630562319,-0.005740775333303638,-0.002708722154392119,0.0016034579379227542,-0.0005509824601503833,0.0007403620602260824,-0.005128425964417947,-0.0014160579155482293,-0.002981903877149323,0.001109883231105376,0.0010241015307226806,0.0001841007262059647,-0.0007185867055135194,4.336808689942018e-18,0.0014114389009122277,-0.0009363402526388247,0.00431877868465198,0.0006413831751690777,-0.006068065513225307,-0.0065154500736827395,0.0007403620602260234,0.0020745974307938703,-0.006615088817973416,-0.0062086155300061785,0.004539831527945848,0.0022903714002180282,0.0008703543292675146,-0.005560633762499944,7.918310804538344e-06,-0.005514443616140022,2.6020852139652106e-18,-0.002923176405348852,0.002025107988265381,-0.0036958715680268303,0.005393689376370584,0.0011006452018334015,-0.0009099458832902852,0.0018528847282662901,-0.0006572197967782143,0.0014431121441304557,0.004703476617906682,0.00023359016873441933,-0.0029891623287201553,-0.0016410699142443714,-6.202676796903056e-05,2.6020852139652106e-18,0.0021808347674216336,0.0062548056763660695,-0.0022283446322489773,-0.0029205369684139684,0.0014173776340156517,7.720353034443642e-05,0.0014022008716402384,-0.002209208714471344,0.0021082502517132014,-0.003309194057070978,-0.0006532606413759334,0.0005885944364720655,-0.0031501679817461502,0.0037955103123175106,0.002496907340370235,0.0026704503188367396,-0.0026783686296412996,-0.00019795777011391113,-0.0023939692999109894,-0.00047509864827341127,-0.0014780846835172477,0.0017446678139373256,0.003572477891322503,0.0007047296616055328,-0.00039459582176042726,0.003076263747570255,-0.0014939213051263708,-0.003008958105731546,-0.0017063959783819704,-5.2583805365546965e-18,-0.0022897115409843023,-6.5052130349130266e-18,-0.0026526341195265025,-0.0027146608874955465,-0.0015282339852794487,-0.0019512037540895168,0.007358090315134368,-0.0017321304884967588,-0.0011903860576183449,-0.003644402547797243,0.002644715808721925,0.004988535806870708,0.000382718355553582,-0.0037394222774519096,-0.002891503162130604,0.0010603937885768828,0.0008980684170834929,0.0005476831639818353,8.11626857467121e-05,-0.002728517931403475,-0.0029139383760768967,0.0035909539498664815,-0.0003642422970096225,0.001611376248727328,0.006713407843796676,-0.004159092750093407,-0.004261370931318936,0.003486036331706105,0.00423101740656814,0.004893516077216074,-0.000605090917314864,-0.000830762775244763,-0.002091093911636692,-0.0005819958441348858,0.0022817932301797735,-0.0024329009947000758,0.0025397981905615798,-0.0003418070830633747,-0.002391329862976143,0.0028829249920923963,-0.003718966641206802,-0.008142003084785465,0.006064766217056747,-0.007434633986245075,-0.00028373947049665626,0.002434880572401193,-0.0037902314384478143,0.0035441039442728438,-0.0016602058320220464,-0.0034075130828942236,0.0025107643842782225,2.639436934842067e-06,0.004023821607182232,0.003003679231861841,2.862293735361732e-17,-0.0018033952857377748,-0.005872087320812496,0.0028096806171502148,-0.0014813839796858196,0.00347085956933069,0.0026295390463465275,-0.0008875106693440606,-0.0012227191600703083,-0.003069005295999419,-0.002624920031710533,0.0002764810189257819,-0.0008927895432137619,-2.2551405187698492e-17,0.0016331516034398391,-3.6292257854229014e-05,-0.0007746747403790987,-0.0035441039442728577,0.003577756765192208,0.0031660046033552894,-0.0008202050275053531,-1.0625181290357943e-17,-0.004766823104343166,-0.002271895341674081,0.0018456262766954508,-2.8373947049670288e-05,-9.540979117872439e-18,0.0012649501510279236,-0.0026816679258098858,-0.004302282203809182,-0.0020482030614453403,0.0014457515810653212,-0.002997080639524705,0.0014893022904903918,-0.005787625338897234,-0.005620021093534103,0.0029627679593716393,-0.00035038525310163594,0.001540771310719993,-4.28908501913499e-05,-0.0015189959560074663,-0.0026097432693351352,-0.001946584739453517,-0.0022949904148540264,0.0029079996429734814,0.0028684080889506587,-0.0005654993632921192,0.0027714087815948335,0.003412791956763979,0.002567512278377527,0.004017223014845112,0.00439202305959412,0.0028459728750044287,0.0008089874205322416,0.0015526487769268365,0.003337568004120689,-0.001899074874626214,0.0022534192831300797,-0.0022164671660421954,-2.6394369348529956e-05
