mean,std
feature_intelligence1,0.5611162668765824,0.0016297714927218496
feature_intelligence2,0.5232861228488137,0.002466894512051588
feature_intelligence3,0.5261877020666815,0.002858531940080469
feature_intelligence4,0.5634202531088016,0.002282631738507832
feature_intelligence5,0.5063360831135516,0.0007343913534262312
feature_intelligence6,0.5133420697284166,0.0015396215834790148
feature_intelligence7,0.5127692119870826,0.0010200735822558792
feature_intelligence8,0.5665590418014811,0.0017766468257387224
feature_intelligence9,0.5206296192878155,0.0025111302085409812
feature_intelligence10,0.5218038342087277,0.0037743505206850915
feature_intelligence11,0.5510056191073492,0.002080459167393036
feature_intelligence12,0.5101198923729764,0.0010860505717748927
feature_charisma1,0.5065154260596622,0.0008485717515326713
feature_charisma2,0.511030528071123,0.0012282344524437159
feature_charisma3,0.5110776555850783,0.0017189129640678522
feature_charisma4,0.5083696595075115,0.0009433522494851339
feature_charisma5,0.5093600248517209,0.001714250116719259
feature_charisma6,0.5127960139317697,0.0004066178657528231
feature_charisma7,0.513172892075924,0.0013878634101357448
feature_charisma8,0.5140628357212835,0.001450202428709431
feature_charisma9,0.5090818101924611,0.001630623524554298
feature_charisma10,0.5073625497618934,0.0007786905381503098
feature_charisma11,0.5214092503225392,0.0020268971608505466
feature_charisma12,0.5088654922368286,0.002984917520234162
feature_charisma13,0.5096288809918239,0.0013281811497120692
feature_charisma14,0.5068821070767315,0.0006489296237274756
feature_charisma15,0.5147735901709432,0.0016554127350027837
feature_charisma16,0.5178584244243398,0.0009741155478782247
feature_charisma17,0.5044833988317553,0.0006811443554397021
feature_charisma18,0.521574765653652,0.0007296987335101656
feature_charisma19,0.5071344734194058,0.0012737677855245374
feature_charisma20,0.5111675731168425,0.0016126735920670705
feature_charisma21,0.5219518663958473,0.0019406248769785138
feature_charisma22,0.5101807653065693,0.0017423270479263347
feature_charisma23,0.5127709387409446,0.0009680331056503405
feature_charisma24,0.5106815737526087,0.0009495980357467414
feature_charisma25,0.5091446185862857,0.0010910024337302847
feature_charisma26,0.5208878851964461,0.0015888979076629408
feature_charisma27,0.5271539119570309,0.0015867179389254488
feature_charisma28,0.5240726216429015,0.001858019159951942
feature_charisma29,0.5162140293137356,0.0011990593818241816
feature_charisma30,0.5098099803651222,0.000841656496223956
feature_charisma31,0.5103079719081643,0.0005625591715856202
feature_charisma32,0.5105512940974563,0.000733334594404751
feature_charisma33,0.5061036888867486,0.0007401992367625372
feature_charisma34,0.5153410873178874,0.0016023453844953243
feature_charisma35,0.5195039604944418,0.0013233857359943792
feature_charisma36,0.5258126761953075,0.001738110145990589
feature_charisma37,0.5177220199176278,0.0011239923933070092
feature_charisma38,0.5127413472090336,0.0008322648963926369
feature_charisma39,0.5143485194616062,0.0015195310382961089
feature_charisma40,0.524397521343842,0.0008553547161598357
feature_charisma41,0.5100472175864563,0.0015510769616031937
feature_charisma42,0.5189765069919667,0.0012784164691598723
feature_charisma43,0.5099636688465544,0.0010319171728414105
feature_charisma44,0.5185148081671885,0.001060610756830306
feature_charisma45,0.5114725415880894,0.001613936619108424
feature_charisma46,0.506076679932567,0.0006963897203133648
feature_charisma47,0.5091792107108906,0.0010473801288946505
feature_charisma48,0.5097397782476764,0.0009538650610465282
feature_charisma49,0.5128863945899619,0.0012860153305176627
feature_charisma50,0.5084675413288322,0.0022988686457172834
feature_charisma51,0.5093410087350185,0.0006324435730608406
feature_charisma52,0.507431355010658,0.0006747718505907393
feature_charisma53,0.5219823152411383,0.0023586686032063594
feature_charisma54,0.512291686372162,0.0006004739085139698
feature_charisma55,0.5144713914053956,0.0011432007656059881
feature_charisma56,0.5113695593311726,0.0015374320213200922
feature_charisma57,0.5057863366290021,0.0027908730255678557
feature_charisma58,0.5222877279288944,0.002065313735839735
feature_charisma59,0.5102256812454404,0.0012695633742433683
feature_charisma60,0.509433634183282,0.0009767649610341663
feature_charisma61,0.5205460027008728,0.0011869204586402767
feature_charisma62,0.5074297913153194,0.0006087509953377941
feature_charisma63,0.5187932551509871,0.0016243434015801533
feature_charisma64,0.5099581972253399,0.0011922082735912822
feature_charisma65,0.5115886992496549,0.001132397940951346
feature_charisma66,0.5061975232032789,0.0008650277868186816
feature_charisma67,0.5193078325129736,0.0015922243532505505
feature_charisma68,0.5113490305439876,0.0005384954733846934
feature_charisma69,0.5076069172602812,0.0012404139421929672
feature_charisma70,0.51217352311777,0.0008220037222076208
feature_charisma71,0.517446972444307,0.0009456918717845663
feature_charisma72,0.5129935939697587,0.0023030362759859503
feature_charisma73,0.5127052262243156,0.0013566438125883267
feature_charisma74,0.5191018999925074,0.0011960369951464272
feature_charisma75,0.5160287841504286,0.000775594260566133
feature_charisma76,0.5244358132728703,0.0011175105758584147
feature_charisma77,0.5272476414567493,0.0015640154074605716
feature_charisma78,0.5042784721656349,0.0011745969400557806
feature_charisma79,0.5100470071848774,0.001254255338820868
feature_charisma80,0.5130140597061443,0.002197937459538686
feature_charisma81,0.5198597297326266,0.0014900987422226844
feature_charisma82,0.5142330084029758,0.0006254353493183322
feature_charisma83,0.506387716753324,0.000578777966956438
feature_charisma84,0.5172143704039164,0.0010745677455021726
feature_charisma85,0.5222434885587166,0.002055778086342447
feature_charisma86,0.5176946431429311,0.0006346090178408853
feature_strength1,0.5184856954200543,0.0010717965163045604
feature_strength2,0.5130029986381444,0.0015874048508766456
feature_strength3,0.5282293373416177,0.001120164473186409
feature_strength4,0.5187890023124598,0.0011582758243320554
feature_strength5,0.5177921312207119,0.0011248099947770277
feature_strength6,0.5233921512593815,0.0014322119882398065
feature_strength7,0.5170734824305412,0.001881715911892614
feature_strength8,0.5204841791232202,0.0012778730282667732
feature_strength9,0.5183319890413529,0.001295744080389054
feature_strength10,0.5258077148561885,0.0023130129712664893
feature_strength11,0.5165512000881911,0.0010534077177954072
feature_strength12,0.5241601062336623,0.004003572703710121
feature_strength13,0.5228840897445688,0.0006087626806765611
feature_strength14,0.5148503822736258,0.001340291227364721
feature_strength15,0.5189568700677063,0.0025639544572205767
feature_strength16,0.5190508752557854,0.0015772446576933804
feature_strength17,0.5230422667610582,0.0015421970365220058
feature_strength18,0.5143036137420477,0.0007897547445329188
feature_strength19,0.5325150702297636,0.0013532494672558672
feature_strength20,0.5049433262480332,0.0005085088841239987
feature_strength21,0.5173110789642433,0.0007703012116746296
feature_strength22,0.5200296693671268,0.0016030844111625845
feature_strength23,0.521121188574822,0.002153307183767076
feature_strength24,0.5193107486038233,0.0005323233820548064
feature_strength25,0.5212132461882564,0.0016942143763332515
feature_strength26,0.5153785775992936,0.0018973617358181893
feature_strength27,0.515953029995609,0.0011211222166496184
feature_strength28,0.522657364342172,0.0017617462758055967
feature_strength29,0.5226123579661663,0.0006010277072667013
feature_strength30,0.5191241001649505,0.002581490320899775
feature_strength31,0.5253529779148651,0.0014414120965264951
feature_strength32,0.5160848245433717,0.001704123985330597
feature_strength33,0.5181600081988322,0.002563731839818363
feature_strength34,0.5152388802496516,0.0012437621509474802
feature_strength35,0.5186747463402204,0.0022002666985713394
feature_strength36,0.5209596087571186,0.0015079567950420148
feature_strength37,0.5142788709016297,0.0003589244064191804
feature_strength38,0.5050609278465789,0.0003175043518879112
feature_dexterity1,0.5227832910008894,0.003175620165077966
feature_dexterity2,0.527737554031759,0.003813498777953911
feature_dexterity3,0.5239742632377953,0.002548925991873619
feature_dexterity4,0.5276920237433265,0.0011571073998534525
feature_dexterity5,0.5263847781333216,0.0034555524871078417
feature_dexterity6,0.5356010073120456,0.004725502523203952
feature_dexterity7,0.5228012873234547,0.002091026074073413
feature_dexterity8,0.5261667759027978,0.002261851654345406
feature_dexterity9,0.5222421331531161,0.002185468627958201
feature_dexterity10,0.5216426148746833,0.0020613329994691866
feature_dexterity11,0.5406540481180757,0.004123922793664451
feature_dexterity12,0.5265667712267798,0.0017894428078478715
feature_dexterity13,0.5238319234414515,0.003002508334355455
feature_dexterity14,0.5221720792241447,0.0020033249911732766
feature_constitution1,0.508052074339477,0.0012971648059317172
feature_constitution2,0.5377552690260521,0.0025977386320344188
feature_constitution3,0.5085019672370877,0.0012725902436470874
feature_constitution4,0.5225009854639306,0.0014353139374694436
feature_constitution5,0.5126718797570771,0.0024762191660405056
feature_constitution6,0.5133957656793008,0.0022579096898099754
feature_constitution7,0.516235115118857,0.0005851528161935146
feature_constitution8,0.5160633348328443,0.0007176039357473789
feature_constitution9,0.5065042162061182,0.0007908048057875904
feature_constitution10,0.5142062310919655,0.002265322516617322
feature_constitution11,0.5169132563957091,0.0021820476100820564
feature_constitution12,0.5281823783258259,0.003271123593577181
feature_constitution13,0.517756683662139,0.0007725133537627388
feature_constitution14,0.5138490493907445,0.0010735279536395407
feature_constitution15,0.5055165557080541,0.0012041540796431135
feature_constitution16,0.5233216374970542,0.0016784723003862919
feature_constitution17,0.5181852896429315,0.0007893264509993415
feature_constitution18,0.5152468611683194,0.00212965583669603
feature_constitution19,0.5215756234026585,0.0019524331157916032
feature_constitution20,0.510271253159932,0.0007102200396543953
feature_constitution21,0.5134504299166184,0.001069918766065074
feature_constitution22,0.517047177682392,0.0008934910835137781
feature_constitution23,0.5059781663722805,0.0011808368098961306
feature_constitution24,0.5060120129295488,0.0011065735757568305
feature_constitution25,0.5199519629362348,0.0012011311101882633
feature_constitution26,0.5114286172349722,0.0028624998621049756
feature_constitution27,0.5127914932509162,0.00036550061749275066
feature_constitution28,0.5185941981595037,0.0009839719133448261
feature_constitution29,0.5288462917795391,0.0016174223409310513
feature_constitution30,0.5177320253501201,0.0010080796197822278
feature_constitution31,0.5344436020509024,0.0024813908364069302
feature_constitution32,0.5163446885010607,0.0012015830998203295
feature_constitution33,0.5068890695218681,0.0008082762257299648
feature_constitution34,0.5243089569977961,0.0013066553562151714
feature_constitution35,0.5219299616845963,0.002595714470662334
feature_constitution36,0.5227082134215021,0.0023234342346888236
feature_constitution37,0.5095666016783279,0.002740581177857248
feature_constitution38,0.5149902078317506,0.0007910140990701601
feature_constitution39,0.5160406169275829,0.0025752225850166283
feature_constitution40,0.5200389753218213,0.001548231546692006
feature_constitution41,0.5225657353756968,0.0014919100577743389
feature_constitution42,0.5171900037638859,0.0010781714172707101
feature_constitution43,0.5118264694657866,0.0005335509482832924
feature_constitution44,0.5283254605240575,0.0014550756047319432
feature_constitution45,0.5265851740708165,0.0019726795639236744
feature_constitution46,0.5065894079856278,0.0009648742478815671
feature_constitution47,0.5225930340718075,0.00279458783613875
feature_constitution48,0.513663471945394,0.0010296530554034353
feature_constitution49,0.5207228595553144,0.0021255413656153586
feature_constitution50,0.5247773673382421,0.0023924761448892735
feature_constitution51,0.5164207851071639,0.0012530469618939044
feature_constitution52,0.5095005890087247,0.0011192946883059572
feature_constitution53,0.5075185321542879,0.0005619188186399835
feature_constitution54,0.5268963770621606,0.0013873579107034138
feature_constitution55,0.531597177923577,0.0011035956969658676
feature_constitution56,0.5167386244414836,0.001410689721816889
feature_constitution57,0.5126791432901513,0.0010143144011692479
feature_constitution58,0.5176823247447393,0.0013425508731246942
feature_constitution59,0.5179437489351686,0.0009307917192053892
feature_constitution60,0.5093736320849916,0.0004840332644532676
feature_constitution61,0.5164270124455614,0.002152288176619982
feature_constitution62,0.5091712081991725,0.0006942358664301601
feature_constitution63,0.5354483626827691,0.0032492156893872636
feature_constitution64,0.5167251121574304,0.0017706506097549925
feature_constitution65,0.5252894955776595,0.0013222685301898915
feature_constitution66,0.524541974462136,0.00162025282721609
feature_constitution67,0.51935053667326,0.0011095035255525038
feature_constitution68,0.5171496989143928,0.0014718719209716599
feature_constitution69,0.5062658714690691,0.0015350942589435342
feature_constitution70,0.5118236013199934,0.000713603127558349
feature_constitution71,0.5066256687107874,0.0012749083051664225
feature_constitution72,0.5185449774956719,0.0033461893251812676
feature_constitution73,0.5277759533082527,0.001022357260699973
feature_constitution74,0.5143991100920768,0.001985699573830967
feature_constitution75,0.515742060045828,0.001268443166689585
feature_constitution76,0.5168946968492905,0.001982726508070743
feature_constitution77,0.5177412628880049,0.0015135425478151924
feature_constitution78,0.5209649511344921,0.00200561282178925
feature_constitution79,0.5141053877023865,0.0008257083718565747
feature_constitution80,0.5102678138322594,0.003900873755049603
feature_constitution81,0.5166022407247876,0.000762437193288054
feature_constitution82,0.5070443501740028,0.0002731686735420464
feature_constitution83,0.5219738966935067,0.0013877705251320123
feature_constitution84,0.5116134108111854,0.003992119976596759
feature_constitution85,0.5142131770237152,0.002594516666383151
feature_constitution86,0.5168233494806997,0.0007833206622179363
feature_constitution87,0.5084795305727301,0.0005079775415432121
feature_constitution88,0.5120915935484308,0.0027158805435595107
feature_constitution89,0.5112222544519434,0.000921962093293833
feature_constitution90,0.5187954126830958,0.0031579844341867807
feature_constitution91,0.514657991856899,0.000682866401939916
feature_constitution92,0.5192857516827113,0.0015466401155687782
feature_constitution93,0.527859823883069,0.0011841734573532453
feature_constitution94,0.5195055410429132,0.0009562979164286023
feature_constitution95,0.5190642605222363,0.0020977372515388645
feature_constitution96,0.5161455589237883,0.0022430416226583046
feature_constitution97,0.51545152507866,0.0020008582939703952
feature_constitution98,0.5196895155448338,0.00127025549195262
feature_constitution99,0.5146771707969169,0.001958889612630531
feature_constitution100,0.5182601502486288,0.0004860902760770244
feature_constitution101,0.5240205715247311,0.00325111143975908
feature_constitution102,0.5141967639278316,0.0011556676011754007
feature_constitution103,0.5111945322156204,0.0017690088039298288
feature_constitution104,0.5340070019342255,0.002452637830180855
feature_constitution105,0.5225149255020713,0.001985307517869975
feature_constitution106,0.5190304226582627,0.0014545753353150087
feature_constitution107,0.5167564985705873,0.0021116245790731556
feature_constitution108,0.5247269388010147,0.0020195942611628847
feature_constitution109,0.5218463151507082,0.0012488548813656228
feature_constitution110,0.513696272657542,0.0008043562260179169
feature_constitution111,0.5164811405087332,0.0007131541445958952
feature_constitution112,0.506328941220915,0.0004831370924921897
feature_constitution113,0.5195713930909989,0.002597539285913753
feature_constitution114,0.5190195629164027,0.0007742917641083904
feature_wisdom1,0.5220985396730743,0.0021680289428426423
feature_wisdom2,0.5245831892928028,0.0014585399708014293
feature_wisdom3,0.5083450426202013,0.0014009408933765605
feature_wisdom4,0.5227026310127745,0.0016129671983238926
feature_wisdom5,0.5197374893225881,0.0013527038713126956
feature_wisdom6,0.5151563892000854,0.00042561553296608024
feature_wisdom7,0.5288743037465368,0.0012224833787262673
feature_wisdom8,0.5118361653173729,0.0009893307533283707
feature_wisdom9,0.5092879737681805,0.002459269613772845
feature_wisdom10,0.5297632217482022,0.0018267305299629682
feature_wisdom11,0.5148210614065069,0.0008190051818409112
feature_wisdom12,0.5238100709023805,0.0012744171140453152
feature_wisdom13,0.5271820867862971,0.0022757780057525573
feature_wisdom14,0.5371774944114923,0.004626597164949686
feature_wisdom15,0.522874276977183,0.0014610286655621964
feature_wisdom16,0.5233139703738683,0.0015869295326032056
feature_wisdom17,0.520922727086201,0.0014951766204573309
feature_wisdom18,0.5198038027314407,0.0015755835323207983
feature_wisdom19,0.5250125060995412,0.0012420827357656635
feature_wisdom20,0.5240598944954162,0.0016928145641053971
feature_wisdom21,0.5204392620934208,0.0015121219765586336
feature_wisdom22,0.5042167628397762,0.0030304467346715103
feature_wisdom23,0.5100832436151537,0.0004505416779858684
feature_wisdom24,0.5087578996441305,0.0013690668483985608
feature_wisdom25,0.519509698319123,0.002402250418040137
feature_wisdom26,0.5088474034017759,0.0006686111925879969
feature_wisdom27,0.5220101933381942,0.0009337588692354187
feature_wisdom28,0.5210637760075196,0.0021658702176824366
feature_wisdom29,0.5270023209481405,0.0019269377027036755
feature_wisdom30,0.5199522802264818,0.001488730472926295
feature_wisdom31,0.5225664525079609,0.0009120661629259795
feature_wisdom32,0.5111747965022383,0.0005338850830522617
feature_wisdom33,0.5076901162136496,0.0037399119692352874
feature_wisdom34,0.5360186344534458,0.003214741697332999
feature_wisdom35,0.5373708198598244,0.0041573623997095185
feature_wisdom36,0.5172641818138213,0.0007975199726607056
feature_wisdom37,0.522321745159297,0.0008666461336917054
feature_wisdom38,0.5217207623441888,0.0004145332893034396
feature_wisdom39,0.5243286141755885,0.0006715002915912918
feature_wisdom40,0.5174568416672697,0.0011137337667258787
feature_wisdom41,0.5214275323801673,0.0010336436772610997
feature_wisdom42,0.5196962400172775,0.0010335528917826734
feature_wisdom43,0.509673260936847,0.0026805909706218677
feature_wisdom44,0.5174481502496742,0.0006929205188021101
feature_wisdom45,0.5199796290215366,0.0014571063771814728
feature_wisdom46,0.5302491440886741,0.0009641175293107268
