type,name,mean
116,univariate,feature_strength19,0.0003937566140457026
117,univariate,feature_strength20,0.00013468358099717176
118,univariate,feature_strength21,0.00015498085252691008
119,univariate,feature_strength22,0.0003047695736164816
120,univariate,feature_strength23,0.00010721596210229236
121,univariate,feature_strength24,0.00022463704632649038
122,univariate,feature_strength25,0.0002647476272209763
123,univariate,feature_strength26,0.00016956470625535387
124,univariate,feature_strength27,0.00012028743473216206
125,univariate,feature_strength28,0.0001581511847885353
126,univariate,feature_strength29,0.00017525439864096227
127,univariate,feature_strength30,0.000103722540254466
128,univariate,feature_strength31,0.00019296655667070924
129,univariate,feature_strength32,0.00011373177353247578
130,univariate,feature_strength33,0.000127095383488546
131,univariate,feature_strength34,0.0005668617915348703
132,univariate,feature_strength35,0.00020192419568279953
133,univariate,feature_strength36,0.0001382119373336131
134,univariate,feature_strength37,0.00015045069713737137
135,univariate,feature_strength38,0.00010122769801981777
136,univariate,feature_dexterity1,0.00015731834936016676
137,univariate,feature_dexterity2,0.00021142928165382498
138,univariate,feature_dexterity3,0.0004993565738690047
139,univariate,feature_dexterity4,0.0006604155307231734
140,univariate,feature_dexterity5,0.0004287836216613312
141,univariate,feature_dexterity6,0.000727473077760872
142,univariate,feature_dexterity7,0.0007699977520407329
143,univariate,feature_dexterity8,0.0004460656350743112
144,univariate,feature_dexterity9,0.00021753676564042224
145,univariate,feature_dexterity10,0.00023437986264799357
146,univariate,feature_dexterity11,0.0006145968681943612
147,univariate,feature_dexterity12,0.0005797776773072246
148,univariate,feature_dexterity13,0.00033993002506032063
149,univariate,feature_dexterity14,0.0006007083956594484
150,univariate,feature_constitution1,0.00016090482748751337
151,univariate,feature_constitution2,0.00020707496852111483
152,univariate,feature_constitution3,7.096551506713125e-05
153,univariate,feature_constitution4,0.0001443930121993114
154,univariate,feature_constitution5,0.0001616253270581398
155,univariate,feature_constitution6,0.00017705553983943435
156,univariate,feature_constitution7,0.0001795717870900045
157,univariate,feature_constitution8,0.0001099363568525567
158,univariate,feature_constitution9,0.0002372974476438543
159,univariate,feature_constitution10,0.00019346728954129167
160,univariate,feature_constitution11,0.00011650274972548003
161,univariate,feature_constitution12,0.00017393914891131366
162,univariate,feature_constitution13,7.589746215220592e-05
163,univariate,feature_constitution14,0.00014904365302169186
164,univariate,feature_constitution15,0.0001162337917931884
165,univariate,feature_constitution16,0.00025939880773083067
166,univariate,feature_constitution17,8.253437273583477e-05
167,univariate,feature_constitution18,0.00022082595293347043
168,univariate,feature_constitution19,0.000244597336196792
169,univariate,feature_constitution20,6.875517072144437e-05
170,univariate,feature_constitution21,0.00019171681000956737
171,univariate,feature_constitution22,0.00011078133446285668
172,univariate,feature_constitution23,0.00020801911940862553
173,univariate,feature_constitution24,0.00010295703528250254
