mean,std
feature_charisma1,0.00039783506587808107,0.00043030191421324483
feature_charisma10,0.0001818165427757601,0.00017456206575421787
feature_charisma11,0.0007083404890424992,0.0002140142620645781
feature_charisma12,6.429537205785944e-05,6.828661570934924e-05
feature_charisma13,0.00043658021617050993,0.0003216904422250231
feature_charisma14,0.0004671184248062212,0.00031364198167077687
feature_charisma15,0.00034244036071610847,0.0004297032714992152
feature_charisma16,0.00010070116614985583,0.0002416866040797628
feature_charisma17,-0.0001393978358901784,0.00020799365767042746
feature_charisma18,0.00012364091098153473,0.0006957161184762418
feature_charisma19,0.00039783506587808107,0.00043030191421324483
feature_charisma2,-0.0002104175955539518,0.0002567225212598203
feature_charisma20,-0.00028726364394546277,0.00010761700379202875
feature_charisma21,-8.595038353332035e-05,0.00022087391354889602
feature_charisma22,-7.834837580524688e-05,0.00018040641587345534
feature_charisma23,4.145474548143962e-06,0.0001776705338789693
feature_charisma24,-0.0002104175955539518,0.0002567225212598203
feature_charisma25,-0.00038766820576700936,0.00019223127010277094
feature_charisma26,-7.351422919326879e-05,0.0005050814121686743
feature_charisma27,0.00025397796948842727,8.686571927232394e-05
feature_charisma28,6.342948543124551e-05,8.446333170560948e-05
feature_charisma29,-5.7919051845231435e-05,8.841690025387905e-05
feature_charisma3,0.0002799911303170122,0.0001838182257556573
feature_charisma30,-0.000528521116003826,0.00023286534625256545
feature_charisma31,2.9642374099449025e-05,0.0003114083500010296
feature_charisma32,-7.855403109088398e-05,0.00016120418669040944
feature_charisma33,0.0004671184248062212,0.00031364198167077687
feature_charisma34,6.052089839611874e-05,0.0001778342493244315
feature_charisma35,0.00010070116614985583,0.0002416866040797628
feature_charisma36,-8.595038353332035e-05,0.00022087391354889602
feature_charisma37,0.00012364091098153473,0.0006957161184762418
feature_charisma38,-0.000528521116003826,0.00023286534625256545
feature_charisma39,4.145474548143962e-06,0.0001776705338789693
feature_charisma4,-0.0001393978358901784,0.00020799365767042746
feature_charisma40,0.00012364091098153473,0.0006957161184762418
feature_charisma41,0.0003058722550583658,0.00023326901934774615
feature_charisma42,0.0006469839498415592,0.0002452598483315115
feature_charisma43,0.0022599768268906457,0.0012039508259453892
feature_charisma44,-4.60846318622769e-05,7.901471918596779e-05
feature_charisma45,0.0002799911303170122,0.0001838182257556573
feature_charisma46,0.0007384281332850218,0.0002665283630362748
feature_charisma47,-0.00038766820576700936,0.00019223127010277094
feature_charisma48,-7.855403109088398e-05,0.00016120418669040944
feature_charisma49,-0.00020311179016091566,0.00010982383949061244
feature_charisma5,6.757917732785915e-05,0.00011566326045299102
feature_charisma50,0.00043658021617050993,0.0003216904422250231
feature_charisma51,2.9642374099449025e-05,0.0003114083500010296
feature_charisma52,0.0004671184248062212,0.00031364198167077687
feature_charisma53,6.342948543124551e-05,8.446333170560948e-05
feature_charisma54,0.0006124209636175158,0.00029368974349026943
feature_charisma55,6.052089839611874e-05,0.0001778342493244315
feature_charisma56,3.2620075555807144e-05,9.150721352111246e-05
feature_charisma57,-7.485191583448653e-05,0.00024337055595256266
feature_charisma58,0.0007083404890424992,0.0002140142620645781
feature_charisma59,0.0003058722550583658,0.00023326901934774615
feature_charisma6,0.0006124209636175158,0.00029368974349026943
feature_charisma60,-7.834837580524688e-05,0.00018040641587345534
feature_charisma61,0.00012364091098153473,0.0006957161184762418
feature_charisma62,0.0004671184248062212,0.00031364198167077687
feature_charisma63,0.0022599768268906457,0.0012039508259453892
feature_charisma64,-0.00028726364394546277,0.00010761700379202875
feature_charisma65,3.2620075555807144e-05,9.150721352111246e-05
feature_charisma66,0.0007384281332850218,0.0002665283630362748
feature_charisma67,-7.351422919326879e-05,0.0005050814121686743
feature_charisma68,6.619348186461091e-05,0.00024662366139389285
feature_charisma69,0.00024065869440722788,0.00023391139201852374
feature_charisma7,0.00022297437783146078,0.00011866418840786863
feature_charisma70,0.0022599768268906457,0.0012039508259453892
feature_charisma71,-5.7919051845231435e-05,8.841690025387905e-05
feature_charisma72,0.00022297437783146078,0.00011866418840786863
feature_charisma73,-0.00020311179016091566,0.00010982383949061244
feature_charisma74,-4.60846318622769e-05,7.901471918596779e-05
feature_charisma75,0.0006469839498415592,0.0002452598483315115
feature_charisma76,0.00012364091098153473,0.0006957161184762418
feature_charisma77,0.00025397796948842727,8.686571927232394e-05
feature_charisma78,0.0001818165427757601,0.00017456206575421787
feature_charisma79,6.757917732785915e-05,0.00011566326045299102
feature_charisma8,0.00034244036071610847,0.0004297032714992152
feature_charisma80,6.429537205785944e-05,6.828661570934924e-05
feature_charisma81,0.00012364091098153473,0.0006957161184762418
feature_charisma82,6.619348186461091e-05,0.00024662366139389285
feature_charisma83,-7.485191583448653e-05,0.00024337055595256266
feature_charisma84,0.00019915112463373725,0.00018589981092605347
feature_charisma85,0.0022599768268906457,0.0012039508259453892
feature_charisma86,0.00019915112463373725,0.00018589981092605347
feature_charisma9,0.00024065869440722788,0.00023391139201852374
feature_constitution1,0.0009060370351488764,0.0003488856392945339
feature_constitution10,0.000311387043244019,0.0003015343709665393
feature_constitution100,0.0004761700546788925,0.0001245307809207869
feature_constitution101,-7.625265033691796e-06,0.00024483389411237796
feature_constitution102,6.334424149614473e-05,0.0002449091581223648
feature_constitution103,0.0003510186153288791,0.0002454575239836402
feature_constitution104,-8.874746499390672e-05,0.00016233737932739472
feature_constitution105,-0.0006122215892404358,0.0002609244596731091
feature_constitution106,2.790363814789214e-05,0.00031988820210962423
feature_constitution107,0.00041097321459513433,0.00041914012439888976
feature_constitution108,-0.0003953286783494029,0.0003706629077157647
feature_constitution109,-0.0006122215892404358,0.0002609244596731091
feature_constitution11,-7.611356661280661e-05,0.00012933983463793766
feature_constitution110,6.334424149614473e-05,0.0002449091581223648
feature_constitution111,0.00013182507952235836,0.00019733412573410473
feature_constitution112,-0.000508064463586714,0.0001917881268368857
feature_constitution113,-0.0006122215892404358,0.0002609244596731091
feature_constitution114,0.00013182507952235836,0.00019733412573410473
feature_constitution12,-7.625265033691796e-06,0.00024483389411237796
feature_constitution13,0.00010159733519322177,0.00018492164588590956
feature_constitution14,1.782399071813188e-05,0.00013071770890297498
feature_constitution15,-6.940668070570214e-05,0.00010862366957169916
feature_constitution16,0.00011357561010367365,0.0004183604495569165
feature_constitution17,0.00010567649739838799,0.0001241001271157492
feature_constitution18,0.00041097321459513433,0.00041914012439888976
feature_constitution19,-0.0003234182902544698,0.0003518193368544664
feature_constitution2,4.9146872240087456e-05,0.00014640900269397873
feature_constitution20,0.0009060370351488764,0.0003488856392945339
